State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
1,3,10,88101,1,30.497478,-87.880258,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,57,47,N,57,122,0,3,0,0,Certification not required,0,7.945614,4.520275,33.6,2022-06-13 00:00,15.7,2022-06-16 00:00,14.5,2022-05-23 00:00,13.3,2022-03-03 00:00,,,,,33.6,15.7,14.5,12.3,8.6,7.3,4,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, 1 PIRATE DRIVE, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",2022-10-13
1,27,1,88101,1,33.284928,-85.803608,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,58,48,N,58,122,0,2,0,0,Certification not required,0,7.3,3.957449,18.4,2022-03-03 00:00,17.5,2022-02-01 00:00,15.4,2022-06-22 00:00,14.6,2022-05-11 00:00,,,,,18.4,17.5,15.4,12.7,10.2,6.5,3.2,ASHLAND,ASHLAND AIRPORT,Alabama,Clay,Ashland,,2022-11-01
1,49,1003,88101,1,34.288567,-85.969858,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,57,47,N,57,122,0,3,0,0,Certification not required,0,7.24386,3.696186,17.9,2022-02-01 00:00,15.2,2022-06-22 00:00,13.5,2022-06-13 00:00,12.3,2022-01-23 00:00,,,,,17.9,15.2,13.5,12.1,9.4,7,2.6,CROSSVILLE,"13112 HWY.68 , CROSSVILLE AL. 35962",Alabama,DeKalb,Crossville,"Fort Payne, AL",2022-11-01
1,55,10,88101,3,33.991494,-85.992647,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,176,48,N,176,365,0,0,0,0,Certification not required,0,8.657386,4.202061,24,2022-06-14 00:00,22.4,2022-02-15 00:00,22.1,2022-03-04 00:00,19.6,2022-06-15 00:00,,,,,22.4,19.6,15.7,14.1,11.1,8.4,3.7,GADSDEN C. COLLEGE,"1001 WALLACE DRIVE, GADSDEN, AL 35902",Alabama,Etowah,Gadsden,"Gadsden, AL",2022-10-14
1,73,23,88101,1,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,56,46,N,56,122,0,12,0,0,Certification not required,0,9.751786,5.280737,27.4,2022-06-14 00:00,24.6,2022-03-04 00:00,21,2022-06-22 00:00,19.9,2022-05-11 00:00,,,,,27.4,24.6,21,16.7,11.5,9.2,3.7,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2022-09-26
1,73,23,88101,3,33.553056,-86.815,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,164,45,N,164,365,0,0,0,0,Certification not required,0,12.009756,5.564438,33.4,2022-03-04 00:00,29.1,2022-02-15 00:00,27.9,2022-03-03 00:00,27.1,2022-03-05 00:00,,,,,29.1,27.1,22.4,19.7,14.6,11,6.2,North Birmingham,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2022-09-26
1,73,1005,88101,1,33.331111,-87.003611,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,0,0,0,Certification not required,0,8.44,3.388581,17.2,2022-06-22 00:00,15.3,2022-05-11 00:00,14,2022-02-16 00:00,13.2,2022-02-10 00:00,,,,,17.2,17.2,15.3,14,9.7,8,4.7,McAdory, ROUTE 8 MCADORY,Alabama,Jefferson,,"Birmingham-Hoover, AL",2022-09-26
1,73,1010,88101,1,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0,0,Certification not required,0,7.18,3.256027,14.1,2022-02-16 00:00,11.2,2022-02-10 00:00,10.8,2022-01-23 00:00,9,2022-03-30 00:00,,,,,14.1,14.1,14.1,11.2,9,7,3.5,Leeds, 201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2022-06-30
1,73,1010,88101,2,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0,0,Certification not required,0,7.173333,3.278603,14.2,2022-02-16 00:00,11.1,2022-02-10 00:00,11,2022-01-23 00:00,9.3,2022-03-30 00:00,,,,,14.2,14.2,14.2,11.1,9.3,7.1,3.6,Leeds, 201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2022-06-30
1,73,1010,88101,3,33.545278,-86.549167,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,141,39,N,141,365,0,0,0,0,Certification not required,0,9.36383,4.029025,26.9,2022-03-05 00:00,25.1,2022-02-15 00:00,22,2022-06-14 00:00,21.9,2022-03-04 00:00,,,,,25.1,22,15.1,13.8,10.9,9.2,5.1,Leeds, 201 ASHVILLE ROAD,Alabama,Jefferson,Leeds,"Birmingham-Hoover, AL",2022-09-26
1,73,2003,88101,1,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,60,49,N,60,122,0,0,0,0,Certification not required,0,8.035,3.688131,16.1,2022-02-01 00:00,16.1,2022-06-22 00:00,15.4,2022-02-10 00:00,15.2,2022-06-13 00:00,,,,,16.1,16.1,15.4,14.6,9.7,8.1,3.7,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2022-09-26
1,73,2003,88101,2,33.499722,-86.924167,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,30,49,N,30,61,0,0,0,0,Certification not required,0,8.48,3.635306,16.8,2022-06-22 00:00,15.2,2022-02-10 00:00,14.5,2022-05-11 00:00,14.2,2022-02-16 00:00,,,,,16.8,16.8,15.2,14.5,9.3,8.6,4.5,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2022-09-26
1,73,2059,88101,1,33.521427,-86.844112,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,BGI Models PQ200-VSCC or PQ200A-VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,53,48,N,29,61,0,16,0,0,Certification not required,0,9.598113,4.922456,26.8,2022-06-14 00:00,19.9,2022-05-11 00:00,19.8,2022-06-22 00:00,19.7,2022-03-03 00:00,,,,,26.8,26.8,19.9,19.8,14,11.6,8.8,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2022-09-26
1,89,14,88101,1,34.68547,-86.58816,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,59,48,N,59,122,0,1,0,0,Certification not required,0,7.259322,3.461518,15.6,2022-05-11 00:00,14.5,2022-06-22 00:00,13.4,2022-04-29 00:00,13.4,2022-06-13 00:00,,,,,15.6,14.5,13.4,13.3,9.3,7,3.2,HUNTSVILLE OLD AIRPORT,3720 Russell Brown Dr SW,Alabama,Madison,Huntsville,"Huntsville, AL",2022-09-29
1,89,14,88101,2,34.68547,-86.58816,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,23,38,N,23,61,0,7,0,0,Certification not required,0,8.247826,3.606165,15.7,2022-05-11 00:00,14.9,2022-06-22 00:00,13.5,2022-02-16 00:00,13.5,2022-04-29 00:00,,,,,15.7,15.7,14.9,13.5,10.1,7.6,5,HUNTSVILLE OLD AIRPORT,3720 Russell Brown Dr SW,Alabama,Madison,Huntsville,"Huntsville, AL",2022-09-29
1,89,14,88101,3,34.68547,-86.58816,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),Events Included,85,23,N,85,365,0,0,0,0,Certification not required,0,8.588235,3.384503,22.3,2022-06-14 00:00,16.9,2022-06-22 00:00,16.3,2022-05-11 00:00,15.3,2022-04-29 00:00,,,,,22.3,16.9,13.7,12.4,10.9,8.2,4.9,HUNTSVILLE OLD AIRPORT,3720 Russell Brown Dr SW,Alabama,Madison,Huntsville,"Huntsville, AL",2022-09-29
1,97,3,88101,1,30.770181,-88.087761,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,48,39,N,48,122,0,12,0,0,Certification not required,0,8.522917,4.266856,29.8,2022-06-13 00:00,14.8,2022-05-17 00:00,13.8,2022-03-03 00:00,13.8,2022-05-23 00:00,,,,,29.8,29.8,13.8,12.8,10.3,7.7,4.8,CHICKASAW,"Iroquois and Azalea, CHICKASAW, MOBILE CO.,  ALABAMA",Alabama,Mobile,Chickasaw,"Mobile, AL",2022-11-01
1,101,1002,88101,1,32.412811,-86.263394,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,56,46,N,56,122,0,4,0,0,Certification not required,0,8.067857,4.135439,22.1,2022-02-16 00:00,18.7,2022-02-13 00:00,17.1,2022-03-03 00:00,16.7,2022-06-22 00:00,,,,,22.1,18.7,17.1,14.1,9.9,7.3,3.3,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,"Montgomery, AL",2022-11-01
1,101,1002,88101,2,32.412811,-86.263394,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,28,46,N,28,61,0,2,0,0,Certification not required,0,8.1,4.310452,23.1,2022-02-16 00:00,16.6,2022-06-22 00:00,12.3,2022-04-29 00:00,11.7,2022-02-10 00:00,,,,,23.1,23.1,16.6,12.3,8.9,8.1,3.3,"MOMS, ADEM","1350 COLISEUM BLVD, MONTGOMERY, ALABAMA",Alabama,Montgomery,Montgomery,"Montgomery, AL",2022-10-13
1,103,11,88101,1,34.530717,-86.967536,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,58,48,N,58,122,0,2,0,0,Certification not required,0,7.6,3.533747,16.5,2022-05-11 00:00,15.7,2022-02-16 00:00,15,2022-06-22 00:00,13.5,2022-06-13 00:00,,,,,16.5,15.7,15,13.2,9.5,7.2,3.1,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,"Decatur, AL",2022-10-13
1,103,11,88101,3,34.530717,-86.967536,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),Events Included,181,50,N,181,365,0,0,0,0,Certification not required,0,8.960773,4.00309,23.7,2022-03-05 00:00,23.1,2022-02-15 00:00,23.1,2022-06-14 00:00,21.1,2022-02-16 00:00,,,,,23.1,21.1,16.3,13.5,10.7,8.3,4.7,"DECATUR, Alabama","P.O. BOX 2224 WALLACE DEVELOPMENT CENTER. DECATUR, ALABAMA",Alabama,Morgan,Decatur,"Decatur, AL",2022-10-14
1,113,3,88101,2,32.437028,-84.999653,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,29,48,N,29,61,0,1,0,0,Certification not required,0,9.424138,4.441658,20.2,2022-03-30 00:00,16.5,2022-02-16 00:00,15.5,2022-03-06 00:00,15.3,2022-02-10 00:00,,,,,20.2,20.2,16.5,15.5,12,9,4.8,PHENIX CITY - SOUTH GIRARD SCHOOL,"510 6th Place South, Phenix City, Alabama  36869",Alabama,Russell,Phenix City,"Columbus, GA-AL",2022-10-13
1,113,3,88101,3,32.437028,-84.999653,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,178,49,N,178,365,0,0,0,0,Certification not required,0,10.38764,5.626287,33.7,2022-03-03 00:00,33.7,2022-03-04 00:00,31.2,2022-02-15 00:00,27.2,2022-02-11 00:00,,,,,33.7,27.2,23.2,16.9,12.1,9.4,4.5,PHENIX CITY - SOUTH GIRARD SCHOOL,"510 6th Place South, Phenix City, Alabama  36869",Alabama,Russell,Phenix City,"Columbus, GA-AL",2022-10-14
1,119,3,88101,3,32.362606,-88.277992,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,177,48,N,177,365,0,0,0,0,Certification not required,0,6.866667,3.550875,25.3,2022-06-14 00:00,18.4,2022-06-15 00:00,17.4,2022-06-13 00:00,16.2,2022-05-12 00:00,,,,,18.4,16.2,12.8,11.8,8.4,6.1,3.2,"Ward, Sumter Co.","NNE of Ward Post Office, Sumter Co., Alabama",Alabama,Sumter,,,2022-10-14
1,125,4,88101,1,33.189931,-87.484189,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,56,46,N,56,122,0,4,0,0,Certification not required,0,7.8,3.868427,17.3,2022-02-16 00:00,16.8,2022-06-22 00:00,16.6,2022-06-13 00:00,14.8,2022-05-11 00:00,,,,,17.3,16.8,16.6,14,9.3,7.3,3.7,"VA, TUSCALOOSA",3701 LOOP ROAD EAST,Alabama,Tuscaloosa,Tuscaloosa,"Tuscaloosa, AL",2022-10-13
1,125,4,88101,2,33.189931,-87.484189,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,15,0,0,Certification not required,0,8.72,3.214743,17.4,2022-02-16 00:00,12.9,2022-03-06 00:00,11.3,2022-04-29 00:00,9,2022-06-10 00:00,,,,,17.4,17.4,17.4,12.9,9,8.4,5.2,"VA, TUSCALOOSA",3701 LOOP ROAD EAST,Alabama,Tuscaloosa,Tuscaloosa,"Tuscaloosa, AL",2022-10-13
2,20,18,88101,2,61.205861,-149.824602,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,21,34,N,21,61,0,3,0,0,Certification not required,0,4.557143,2.768677,14,2022-06-25 00:00,7.3,2022-06-28 00:00,6.9,2022-04-11 00:00,6.7,2022-04-17 00:00,,,,,14,14,7.3,6.9,6.3,4,2.4,GARDEN/TRINITY CHRISTIAN CHURCH,3000 EAST 16TH AVENUE,Alaska,Anchorage ,Anchorage,"Anchorage, AK",2022-09-06
2,20,18,88101,3,61.205861,-149.824602,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,207,57,N,207,365,0,0,1,1,Certification not required,0,5.628019,5.695219,45.2,2022-06-29 00:00,33.1,2022-01-04 00:00,28.7,2022-01-05 00:00,27.4,2022-01-06 00:00,,,,,28.7,26.2,13.3,10,6.4,4.2,1.7,GARDEN/TRINITY CHRISTIAN CHURCH,3000 EAST 16TH AVENUE,Alaska,Anchorage ,Anchorage,"Anchorage, AK",2022-10-24
2,90,34,88101,1,64.84569,-147.727413,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,163,45,N,163,365,0,18,10,10,Certification not required,0,12.354601,23.291784,216.8,2022-06-28 00:00,110.1,2022-06-27 00:00,103,2022-06-25 00:00,94.5,2022-06-30 00:00,,,,,110.1,94.5,37.3,27,13.1,5,1.8,NCORE,809 Pioneer Road,Alaska,Fairbanks North Star ,Fairbanks,"Fairbanks, AK",2022-09-15
2,90,34,88101,2,64.84569,-147.727413,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,49,40,N,49,122,0,20,5,5,Certification not required,0,15.726531,35.272001,230.2,2022-06-28 00:00,104.3,2022-06-25 00:00,38.6,2022-01-08 00:00,36.3,2022-01-04 00:00,,,,,230.2,230.2,38.6,36.1,13.8,5.7,2.4,NCORE,809 Pioneer Road,Alaska,Fairbanks North Star ,Fairbanks,"Fairbanks, AK",2022-09-15
2,90,35,88101,1,64.762641,-147.310279,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,148,41,N,148,365,0,33,10,10,Certification not required,0,11.812162,19.381803,174.8,2022-06-28 00:00,84.2,2022-06-27 00:00,75.5,2022-06-30 00:00,68.8,2022-02-01 00:00,,,,,84.2,75.5,44.2,25,12.9,5.6,2.1,North Pole Fire Station #3,"3288 Hurst Road, North Pole, Alaska 99705",Alaska,Fairbanks North Star ,,"Fairbanks, AK",2022-09-15
2,90,35,88101,2,64.762641,-147.310279,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,51,49,N,30,61,0,9,5,5,Certification not required,0,16.607843,28.069762,176.1,2022-06-28 00:00,71.1,2022-01-05 00:00,69.9,2022-02-01 00:00,60.6,2022-06-13 00:00,,,,,176.1,176.1,71.1,69.9,27.6,14.2,6.7,North Pole Fire Station #3,"3288 Hurst Road, North Pole, Alaska 99705",Alaska,Fairbanks North Star ,,"Fairbanks, AK",2022-09-15
2,90,40,88101,1,64.84593,-147.69327,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,152,42,N,152,365,0,29,8,8,Certification not required,0,11.629605,23.089087,215.6,2022-06-28 00:00,104.2,2022-06-27 00:00,103.3,2022-06-25 00:00,84.2,2022-06-30 00:00,,,,,104.2,84.2,40.7,21.3,9.5,5.4,2.1,A Street,397 Hamilton Ave,Alaska,Fairbanks North Star ,Fairbanks,"Fairbanks, AK",2022-09-15
2,110,4,88101,2,58.388497,-134.567237,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,25,39,N,24,61,0,10,0,0,Certification not required,0,3.884,3.591388,19.6,2022-02-10 00:00,6.2,2022-01-15 00:00,5.6,2022-01-26 00:00,5.2,2022-01-20 00:00,,,,,19.6,19.6,6.2,5.6,4.6,3.3,1.6,Floyd Dryden Middle School,3800 MENDENHALL LOOP ROAD,Alaska,Juneau ,Juneau,"Juneau, AK",2022-09-06
2,110,4,88101,3,58.388497,-134.567237,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,183,50,N,183,365,0,0,0,0,Certification not required,0,4.669945,4.617944,30,2022-07-04 00:00,23.1,2022-07-03 00:00,20.9,2022-07-05 00:00,19.6,2022-01-06 00:00,,,,,23.1,19.6,16.1,9.4,5.2,3.3,1.3,Floyd Dryden Middle School,3800 MENDENHALL LOOP ROAD,Alaska,Juneau ,Juneau,"Juneau, AK",2022-10-31
2,170,8,88101,3,61.534163,-149.031655,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,238,65,N,238,365,0,0,0,0,Certification not required,0,3.063445,4.341873,27.3,2022-01-06 00:00,23.1,2022-01-17 00:00,21.1,2022-01-08 00:00,20.6,2022-06-25 00:00,,,,,21.1,19.5,12.8,7.1,3.5,1.9,-0.2,BUTTE,"HARRISON COURT,SITE LOCATED AT END OF CUL-DE-SAC",Alaska,Matanuska-Susitna ,,"Anchorage, AK",2022-11-10
4,1,1235,88101,1,35.880404,-109.438003,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2022,Micrograms/cubic meter (LC),Events Included,44,72,N,44,61,44,2,0,0,Certification not required,0,2.802273,1.710907,8.6,2022-04-29 00:00,8.1,2022-05-29 00:00,5.8,2022-04-11 00:00,5.4,2022-04-17 00:00,,,,,8.6,8.6,5.8,4.6,3.3,2.6,1,Nazlini,"Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.",Arizona,Apache,Nazlini (Trading Post),,2022-10-25
4,1,1235,88101,2,35.880404,-109.438003,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC,2022,Micrograms/cubic meter (LC),Events Included,43,70,N,43,61,43,2,0,0,Certification not required,0,3.130233,2.020553,9.6,2022-05-29 00:00,9,2022-04-29 00:00,6.5,2022-04-11 00:00,6.3,2022-08-09 00:00,,,,,9.6,9.6,6.5,5.8,4,2.7,1,Nazlini,"Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.",Arizona,Apache,Nazlini (Trading Post),,2022-10-25
4,12,8000,88101,3,34.2439,-113.5586,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,244,67,N,244,365,0,0,0,0,Certification not required,0,4.780738,3.24769,26.2,2022-05-29 00:00,17,2022-04-29 00:00,16.9,2022-06-14 00:00,16.2,2022-05-08 00:00,,,,,16.9,12.4,11.9,9.3,5.9,3.8,2.1,ALAMO LAKE,ALAMO LAKE STATE PARK,Arizona,La Paz,Wenden,,2022-10-13
4,13,19,88101,2,33.48378,-112.14256,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022,Micrograms/cubic meter (LC),No Events,13,42,N,13,31,0,2,0,0,Certification not required,0,9.2,6.398828,24.8,2022-01-05 00:00,21.1,2022-01-17 00:00,10.8,2022-02-10 00:00,9,2022-04-11 00:00,,,,,24.8,24.8,24.8,21.1,9,6.4,5,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2022-09-14
4,13,19,88101,3,33.48378,-112.14256,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,204,56,N,204,365,0,0,0,0,Certification not required,0,9.057353,5.130676,28.9,2022-01-09 00:00,27.8,2022-01-06 00:00,27.5,2022-02-19 00:00,27.3,2022-01-07 00:00,,,,,27.5,26.5,19.7,16.6,11.1,7.5,4.5,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2022-09-14
4,13,1003,88101,3,33.41018,-111.86536,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,189,52,N,189,365,0,0,0,0,Certification not required,0,6.621164,2.818664,21.6,2022-04-09 00:00,18.5,2022-06-29 00:00,16.7,2022-01-06 00:00,15.2,2022-01-07 00:00,,,,,18.5,15.2,11.3,10.3,7.8,6.1,3.7,MESA,"310 S BROOKS, MESA",Arizona,Maricopa,Mesa,"Phoenix-Mesa-Scottsdale, AZ",2022-09-14
4,13,1004,88101,3,33.56031,-112.06619,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2022,Micrograms/cubic meter (LC),No Events,201,55,N,201,365,0,0,0,0,Certification not required,0,6.393035,2.96033,18.4,2022-01-06 00:00,17.8,2022-01-14 00:00,16.6,2022-01-08 00:00,16.5,2022-01-07 00:00,,,,,16.6,16.3,12.7,10,7.4,5.7,3.6,NORTH PHOENIX,"601 E BUTLER DR ,PHOENIX",Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2022-09-14
